Content ID,Title,Best Tags,Additional P Texts,주소,연락처,홈페이지
CNTS_300000000013166,법환해녀체험센터,"#바다, #제주도, #제주여행, #해녀, #제주바다, #제주해녀학교, #제주해녀체험, #제주해녀","#바다 #제주도 #제주여행, #해녀 #제주바다 #제주해녀학교 #제주해녀체험 #제주해녀",제주특별자치도 서귀포시 최영로 10,(+82) 064-739-7508,
CNTS_200000000012723,벙커하우스,"#벙커하우스, #제주카페, #커피, #음식, #카페, #아메리카노, #에스프레소, #아포가토, #콜드브루, #아인슈페너, #카페라떼, #크림라떼, #카푸치노, #카페모카, #카라멜마끼아또, #라떼, #바닐라아이스크림, #딸기라떼, #초코라떼, #말차라떼, #레몬에이드, #자몽에이드, #에이드, #밀크쉐이크, #자몽주스, #주스, #스무디, #애플망고스무디, #요거트스무디, #딸기스무디, #블루베리스무디, #차, #레몬차, #유자차, #자몽차, #대추차, #페퍼민트, #얼그레이, #캐모마일, #녹차, #보이차","#벙커하우스 #제주카페 #커피, #음식 #카페 #아메리카노 #에스프레소 #아포가토 #콜드브루 #아인슈페너 #카페라떼 #크림라떼 #카푸치노 #카페모카 #카라멜마끼아또 #라떼 #바닐라아이스크림 #딸기라떼 #초코라떼 #말차라떼 #레몬에이드 #자몽에이드 #에이드 #밀크쉐이크 #자몽주스 #주스 #스무디 #애플망고스무디 #요거트스무디 #딸기스무디 #블루베리스무디 #차 #레몬차 #유자차 #자몽차 #대추차 #페퍼민트 #얼그레이 #캐모마일 #녹차 #보이차",제주특별자치도 서귀포시 막숙포로41번길 66,(+82) 0507-1358-0803,
CNTS_300000000013074,베케,"#서귀포가볼만한곳, #제주여행, #서귀포카페, #제주카페, #제주정원, #제주빵집, #제주여행추천, #7월제주여행, #제주꽃구경","#서귀포가볼만한곳 #제주여행 #서귀포카페, #제주카페 #제주정원 #제주빵집 #제주여행추천 #7월제주여행 #제주꽃구경",제주특별자치도 서귀포시 효돈로 48,(+82) 064-732-3828,
CNTS_300000000012717,베콩스,"#애견호텔, #애견놀이터, #반려동물, #반려동물동반입장, #혼저옵서개, #반려동물공간_기타","#애견호텔 #애견놀이터 #반려동물, #반려동물동반입장 #혼저옵서개 #반려동물공간_기타",제주특별자치도 제주시 조천읍 신북로 479-2,(+82) 0507-1323-3560,
CNTS_300000000013165,벨섬,"#제주여행, #제주도동쪽코스, #제주체험, #미디어아트, #야간개장, #제주민속촌, #도깨비, #제주아이랑, #제주테마파크","#제주여행 #제주도동쪽코스 #제주체험, #미디어아트 #야간개장 #제주민속촌 #도깨비 #제주아이랑 #제주테마파크",제주특별자치도 서귀포시 표선면 민속해안로 631-34,(+82) 0507-1411-5688,https://belsum.kr/
CNTS_000000000022716,별내린전망대,"#부모, #커플, #혼자, #친구, #아이, #맑음, #경관/포토, #봄, #포토스팟, #어린이, #어트랙션","#부모 #커플 #혼자, #친구 #아이 #맑음 #경관/포토 #봄 #포토스팟 #어린이 #어트랙션",제주특별자치도 서귀포시 색달동 2938-1,(+82) 064-739-1330,
CNTS_000000000021194,별도연대,"#문화유적지, #맑음, #문화관광, #역사유적, #어트랙션","#문화유적지 #맑음 #문화관광, #역사유적 #어트랙션",제주특별자치도 제주시 화북1동 1537,(+82) --,
CNTS_000000000021409,별도포구,"#포구, #해변, #문화유적지, #자연경관, #역사유적","#포구 #해변 #문화유적지, #자연경관 #역사유적",제주특별자치도 제주시 화북1동 4269-12,(+82) --,
CNTS_000000000022390,병악현무암지대,"#해변, #걷기, #자연경관",#해변 #걷기 #자연경관,제주특별자치도 서귀포시 안덕면 사계리,(+82) --,
CONT_000000000500247,보롬이,"#커플, #친구, #맑음, #오름, #자연경관","#커플 #친구 #맑음, #오름 #자연경관",제주특별자치도 서귀포시 하논로 (서홍동),(+82),
CNTS_200000000013590,본초족욕,"#관광지, #안전여행스탬프, #체험",#관광지 #안전여행스탬프 #체험,제주특별자치도 제주시 은수길 65,(+82) 064-749-3370,http://www.jejukh.com/
CNTS_200000000014298,본카페,"#오션뷰, #우도땅콩라떼, #청귤에이드, #더블망고스무디, #다쿠아즈, #스콘조각케이크, #음식, #카페","#오션뷰 #우도땅콩라떼 #청귤에이드, #더블망고스무디 #다쿠아즈 #스콘조각케이크 #음식 #카페",제주특별자치도 제주시 애월읍 애월해안로 179,(+82) 064-799-5789,
CNTS_200000000007653,볼스카페,"#카페, #빵, #디저트, #음식, #아메리카노, #에그타르트, #카페라떼, #바닐라라떼, #에스프레소, #플랫화이트, #아인슈페너, #콜드브루, #라떼, #차, #얼그레이, #루이보스, #그린티라떼, #밀크티라떼, #에이드, #패션후르츠에이드, #자몽에이드, #레몬에이드, #스무디, #녹차라떼, #얼그레이밀크티, #홍차라떼, #생과일주스, #도넛, #브라우니, #케이크, #치즈케이크, #크로아상","#카페 #빵 #디저트, #음식 #아메리카노 #에그타르트 #카페라떼 #바닐라라떼 #에스프레소 #플랫화이트 #아인슈페너 #콜드브루 #라떼 #차 #얼그레이 #루이보스 #그린티라떼 #밀크티라떼 #에이드 #패션후르츠에이드 #자몽에이드 #레몬에이드 #스무디 #녹차라떼 #얼그레이밀크티 #홍차라떼 #생과일주스 #도넛 #브라우니 #케이크 #치즈케이크 #크로아상",제주특별자치도 서귀포시 일주서로 626,(+82) 070-7779-1981,
CNTS_200000000014303,봉구의간식,"#반려동물, #반려동물동반입장, #반려동물공간_기타",#반려동물 #반려동물동반입장 #반려동물공간_기타,제주특별자치도 제주시 애월읍 애월로 110,(+82) 064-799-5119,
CNTS_300000000012718,봉구의간식제주롯데마트점,"#반려동물수제간식, #반려동물, #반려동물동반입장, #혼저옵서개, #반려동물공간_기타","#반려동물수제간식 #반려동물 #반려동물동반입장, #혼저옵서개 #반려동물공간_기타",제주특별자치도 제주시 연북로 1,(+82) 0507-1495-5118,www.bong9ya.com
CNTS_000000000018514,봉글레산,"#오름, #걷기/등산, #맑음, #자연경관","#오름 #걷기/등산 #맑음, #자연경관",제주특별자치도 제주시 추자면 대서5길 1,(+82) --,
CNTS_200000000007490,봉쥬르봉봉,"#혼자, #체험관광, #원데이클래스, #마그넷, #엽서, #소품샵, #어트랙션","#혼자 #체험관광 #원데이클래스, #마그넷 #엽서 #소품샵 #어트랙션",제주특별자치도 제주시 한림읍 한림로 408-2,(+82) 0507-1431-8991,https://blog.naver.com/2yjbong
CONT_000000000500253,부대악오름,"#오름, #걷기/등산, #자연경관, #도보여행, #도보","#오름 #걷기/등산 #자연경관, #도보여행 #도보",제주특별자치도 제주시 조천읍 선흘리 산 103,(+82),
CONT_000000000500256,부영컨트리클럽,"#골프, #액티비티, #체험, #레저/체험, #어트랙션","#골프 #액티비티 #체험, #레저/체험 #어트랙션",제주특별자치도 서귀포시 남원읍 남조로 960 부영CC,(+82) 064-766-5500,www.booyoungcc.co.kr
CNTS_200000000010374,북촌리 4.3길,"#4.3, #길, #도보, #북촌, #너븐숭이, #자연경관, #문화관광, #체험, #제주4.3, #역사유적, #도보여행, #언택트, #2022_마을산책_봄, #Moment_봄","#4.3 #길 #도보, #북촌 #너븐숭이 #자연경관 #문화관광 #체험 #제주4.3 #역사유적 #도보여행 #언택트 #2022_마을산책_봄 #Moment_봄",제주특별자치도 제주시 조천읍 북촌3길 3,(+82) 064-783-4303,http://43archives.or.kr/viewHistoricSiteD.do?historicSiteSeq=39
CNTS_000000000022868,불카분낭,"#4.3, #문화유적지, #문화관광, #제주4.3, #역사유적, #어트랙션","#4.3 #문화유적지 #문화관광, #제주4.3 #역사유적 #어트랙션",제주특별자치도 제주시 조천읍 선흘리 1136-2,(+82) --,43archives.or.kr/viewHistoricSiteD.do?historicSiteSeq=43
CONT_000000000500262,불탑사,"#문화유적지, #사계절, #부모, #아이, #혼자, #친구, #커플, #문화관광, #역사유적, #어트랙션","#문화유적지 #사계절 #부모, #아이 #혼자 #친구 #커플 #문화관광 #역사유적 #어트랙션",제주특별자치도 제주시 원당로16길 41,(+82) 064-728-2731,
CONT_000000000500263,붉은오름,"#부모, #커플, #친구, #혼자, #맑음, #오름, #자연경관, #도보여행, #도보, #단풍","#부모 #커플 #친구, #혼자 #맑음 #오름 #자연경관 #도보여행 #도보 #단풍",제주특별자치도 서귀포시 성산읍 섭지코지로 261,(+82) 064-782-2810,
CNTS_200000000015189,뷰 제주하늘,#체험,#체험,제주특별자치도 서귀포시 성산읍 서성일로 397,(+82) 064-784-3631,
CNTS_200000000009871,브레이브독스,"#카페, #음식, #어트랙션",#카페 #음식 #어트랙션,제주특별자치도 제주시 한림읍 한수풀로 138,(+82) 0507-1313-4026,
CNTS_300000000015857,브리더스파크,"#맑음, #체험관광, #사계절, #구좌읍, #송당리, #승마, #외승, #말, #이색체험","#맑음 #체험관광 #사계절, #구좌읍 #송당리 #승마 #외승 #말 #이색체험",제주특별자치도 제주시 구좌읍 금백조로 902-102,(+82) 064-784-0669,http://breeders-park.com
CNTS_300000000016082,블랙벨트 태권도장,"#태권도, #운동, #연동, #발차기, #기술, #러닝홀리데이인제주","#태권도 #운동 #연동, #발차기 #기술 #러닝홀리데이인제주",제주특별자치도 제주시 정존5길 9 2층,(+82) 0507-1330-4902,https://blackbeltjeju.modoo.at/
CNTS_200000000014198,블랙이쉬레드,"#밀크티, #아메리카노, #카페라떼, #홍차, #아이스티, #쿠키, #마들렌, #바닐라라떼, #헤이즐넛라떼, #카페모카, #카라멜마끼아또, #초코라떼, #레몬에이드, #자몽에이드, #음식, #카페","#밀크티 #아메리카노 #카페라떼, #홍차 #아이스티 #쿠키 #마들렌 #바닐라라떼 #헤이즐넛라떼 #카페모카 #카라멜마끼아또 #초코라떼 #레몬에이드 #자몽에이드 #음식 #카페",제주특별자치도 제주시 애월읍 하소로 769-10,(+82) 1533-3251,https://blog.naver.com/blackishred9907
CNTS_200000000011754,블루메베이글,"#휴식/힐링, #카페, #음식, #베이글, #크림치즈, #식당, #아메리카노, #카페라떼, #바닐라라떼, #말차라떼, #딸기라떼, #라떼, #캐모마일, #페퍼민트, #블랙티, #차, #에이드, #레몬에이드, #자몽에이드, #청포도에이드, #복숭아에이드, #플레인베이글, #치즈베이글, #샌드위치, #햄치즈샌드위치, #새우샌드위치, #수프류, #양송이크림스프","#휴식/힐링 #카페 #음식, #베이글 #크림치즈 #식당 #아메리카노 #카페라떼 #바닐라라떼 #말차라떼 #딸기라떼 #라떼 #캐모마일 #페퍼민트 #블랙티 #차 #에이드 #레몬에이드 #자몽에이드 #청포도에이드 #복숭아에이드 #플레인베이글 #치즈베이글 #샌드위치 #햄치즈샌드위치 #새우샌드위치 #수프류 #양송이크림스프",제주특별자치도 제주시 가령로4길 3,(+82) 0507-1445-3444,instagram.com/blume_bagel
CNTS_300000000015858,블루버블,"#맑음, #체험관광, #액티비티, #해변, #성산, #스쿠버다이빙, #이색체험","#맑음 #체험관광 #액티비티, #해변 #성산 #스쿠버다이빙 #이색체험",제주특별자치도 서귀포시 성산읍 일출로255번길 11,(+82) 0507-1353-7931,http://www.bluebubble.co.kr/
CNTS_200000000014199,블리스풀,"#아메리카노, #카페모카, #카페라떼, #바닐라라떼, #말차라떼, #딸기우유, #얼그레이밀크티, #자몽차, #고구마라떼, #자몽에이드, #블루베리레몬에이드, #음식, #카페","#아메리카노 #카페모카 #카페라떼, #바닐라라떼 #말차라떼 #딸기우유 #얼그레이밀크티 #자몽차 #고구마라떼 #자몽에이드 #블루베리레몬에이드 #음식 #카페",제주특별자치도 제주시 애월읍 산록서로 383,(+82) 064-799-8596,
CNTS_300000000015859,비고르서프,"#서귀포, #안덕면, #사계리, #서핑, #이색체험","#서귀포 #안덕면 #사계리, #서핑 #이색체험",제주특별자치도 서귀포시 안덕면 형제해안로 70,(+82) 0507-1446-4801,
CNTS_200000000014249,비만고양이,"#음식, #식당",#음식 #식당,제주특별자치도 제주시 신성로13길 31,(+82) 064-752-0501,
CNTS_300000000013240,비밀의 숲,"#제주여행, #제주도동쪽코스, #제주도체험, #힐링, #산책, #포토스팟, #반려동물동반, #가족여행","#제주여행 #제주도동쪽코스 #제주도체험, #힐링 #산책 #포토스팟 #반려동물동반 #가족여행",제주특별자치도 제주시 구좌읍 송당리 2173,(+82) 0507-1323-4609,
CNTS_000000000019444,비블리아성서식물원,"#수목원, #테마공원, #흐림, #맑음, #실내관광지, #어트랙션","#수목원 #테마공원 #흐림, #맑음 #실내관광지 #어트랙션",제주특별자치도 제주시 한림읍 조성로 17,(+82) 064-796-1130,www.jejubiblia.com
CNTS_200000000009853,비양도 연평리 야영지,"#맑음, #흐림, #자연경관, #체험, #캠핑, #캠핑장, #언택트, #어트랙션","#맑음 #흐림 #자연경관, #체험 #캠핑 #캠핑장 #언택트 #어트랙션",,(+82) 064-728-4323,
CNTS_000000000019454,비양도의 비양나무자생지,"#부모, #커플, #친구, #아이, #맑음, #휴식/힐링, #자연경관, #어린이","#부모 #커플 #친구, #아이 #맑음 #휴식/힐링 #자연경관 #어린이",제주특별자치도 제주시 한림읍 협재리 산 89,(+82) 064-728-2731,
CNTS_300000000012848,비케이브,"#조천, #뮤직비디오촬영지, #케이팝",#조천 #뮤직비디오촬영지 #케이팝,제주특별자치도 제주시 조천읍 동백로 122,(+82) 0507-1410-8022,
CNTS_000000000018867,빌리바이크,"#제주도여행, #우도, #우도여행, #제주도스쿠터, #우도스쿠터, #우도여행코스, #우도스쿠터여행","#제주도여행 #우도 #우도여행, #제주도스쿠터 #우도스쿠터 #우도여행코스 #우도스쿠터여행",제주특별자치도 제주시 우도면 우도해안길 65,(+82) 0507-1365-0034,https://smartstore.naver.com/billy_bike
CNTS_200000000009752,뽀로로&타요 테마파크 제주,"#서귀포가볼만한곳, #제주도놀거리, #뽀로로테마파크제주, #어트랙션, #어린이, #체험, #테마공원, #실내가볼만한곳","#서귀포가볼만한곳 #제주도놀거리 #뽀로로테마파크제주, #어트랙션 #어린이 #체험 #테마공원 #실내가볼만한곳",제주특별자치도 서귀포시 안덕면 병악로 269,(+82) 064-742-8555,http://pororopark.com/
CNTS_300000000013099,뿔소라공원,"#제주도, #제주여행, #우영우, #돌고래, #제주돌고래스팟, #대정읍, #제주일몰, #일몰","#제주도 #제주여행 #우영우, #돌고래 #제주돌고래스팟 #대정읍 #제주일몰 #일몰",-,(+82),
